onset,offset,pair,trial
5.770222920287756,5.816481242757821,103_203,32
6.100064871813441,6.182525359694862,103_203,32
1.8453852875586851,2.2260836639280126,103_203,34
2.450495338419405,2.8933076604068857,103_203,34
3.1337487402190924,3.23593619913928,103_203,34
3.2599803071205007,3.402241279342723,103_203,34
3.46836257629108,3.612627224178404,103_203,34
3.798969061032864,4.287865923317684,103_203,34
4.5343180301251955,5.041247973395931,103_203,34
5.227589810250391,5.301725809859155,103_203,34
5.427957376760563,5.650365375586856,103_203,34
5.666394780907668,5.67841683489828,103_203,34
5.830696185446009,5.906835860719875,103_203,34
5.97095348200313,6.071137265258216,103_203,34
6.237442345461659,6.2855305614241,103_203,34
6.387718020344288,6.409758452660407,103_203,34
6.4317988849765255,6.602111316510173,103_203,34
6.712313478090767,6.910677368935837,103_203,34
7.133085367762129,7.285364718309859,103_203,34
7.343471312597809,7.393563204225352,103_203,34
7.445658771517997,7.463691852503913,103_203,34
7.485732284820031,7.607956500391237,103_203,34
7.619978554381847,7.686099851330203,103_203,34
7.692110878325509,7.938562985133021,103_203,34
7.996669579420971,8.054776173708918,103_203,34
8.104868065336463,8.166982010954616,103_203,34
9.399242544992175,9.69578654342723,103_203,34
9.822018110328639,10.244793675665102,103_203,34
10.342973783255083,10.545345025430361,103_203,34
10.797808159233178,11.014205131064163,103_203,34
11.8717783157277,12.028065017605632,103_203,34
12.082164260563381,12.460858961267606,103_203,34
12.496925123239437,12.669241230438184,103_203,34
12.789461770344287,12.951759499217527,103_203,34
13.332457875586854,14.043762736697964,103_203,34
14.045766412363067,14.09585830399061,103_203,34
14.182016357589985,14.38639127543036,103_203,34
14.568725760954617,14.680931598200313,103_203,34
15.564552566510173,16.384055913536777,103_203,34
16.386059589201878,16.402088994522693,103_203,34
16.404092670187794,16.430140453834117,103_203,34
16.73870650625978,16.84089396517997,103_203,34
16.97113288341158,17.083338720657277,103_203,34
17.55219882629108,17.604294393583725,103_203,34
17.63635320422535,17.938908229655713,103_203,34
18.045103039906106,18.277529417057902,103_203,34
19.03892616979656,19.087014385759,103_203,34
19.14111362871674,19.15914670970266,103_203,34
19.253319465962438,19.347492222222222,103_203,34
19.630010491001563,19.73019427425665,103_203,34
2.6928064453729497,2.9835413184772515,103_203,35
3.137931561436088,3.6492239244815847,103_203,35
5.3775926183844005,5.4798510909935,103_203,35
5.592134904054472,5.802667053543794,103_203,35
6.113452607551841,6.378121595481275,103_203,35
6.484390204271123,6.783145349736923,103_203,35
6.993677499226245,7.05382954193748,103_203,35
7.326518802228412,7.45484316001238,103_203,35
8.537579928814608,8.920547934076136,103_203,35
9.333591960693283,9.64437751470133,103_203,35
9.88498568554627,9.901026230269267,103_203,35
10.137624264933457,10.831377824203031,103_203,35
11.16020899102445,11.276502940266171,103_203,35
11.424877978953884,11.571247949551221,103_203,35
11.735663532961931,12.122641674404207,103_203,35
12.776293871866296,13.028932451253482,103_203,35
13.32768759671928,13.443981545961002,103_203,35
1.00414737654321,1.7110671296296298,103_203,36
4.305783950617284,4.434314814814815,103_203,36
4.478497299382717,4.659243827160494,103_203,36
4.739575617283951,4.797816165123457,103_203,36
5.038811535493828,5.305914737654321,103_203,36
5.436453896604939,5.506744212962964,103_203,36
5.633266782407408,5.711590277777779,103_203,36
6.880417824074074,7.099321952160494,103_203,36
7.159570794753087,7.398557870370371,103_203,36
7.820299768518519,7.940797453703705,103_203,36
2.930993482905983,4.203160852451642,103_203,37
8.602656196581197,8.69681661605938,103_203,37
8.742895119208278,8.784966795996402,103_203,37
8.953253503148899,9.06143781488979,103_203,37
9.11152314439946,9.496178475033739,103_203,37
11.471543870895188,11.651851057130004,103_203,37
11.800103632478633,12.102619022717048,103_203,37
12.555390401484479,12.643540581421504,103_203,37
12.671588365946919,12.84388189946019,103_203,37
12.99814471434998,13.402834176788124,103_203,37
13.987830825461089,14.56882064777328,103_203,37
16.05735664080072,16.17355460526316,103_203,37
17.465756106612687,17.634042813765184,103_203,37
17.716182754161043,17.810343173639225,103_203,37
17.828373892262707,18.447428565002248,103_203,37
18.585664074448943,18.679824493927125,103_203,37
18.804036111111113,19.19470168128655,103_203,37
19.304889406207828,19.403056652046782,103_203,37
19.479186352901486,19.829783659469186,103_203,37
19.875862162618084,20.03212839068826,103_203,37
20.068189827935225,20.336647194107062,103_203,37
20.378718870895188,20.44082467948718,103_203,37
20.705275219298247,20.833493662843004,103_203,37
1.9608139824797846,2.283936859838275,103_203,38
2.372243733153639,2.4284390161725065,103_203,38
2.6070597371967654,2.880008254716981,103_203,38
3.0907405660377356,3.3717169811320753,103_203,38
3.664735242587601,3.7911746293800537,103_203,38
4.164471866576819,4.254785714285714,103_203,38
4.337071664420485,4.353127459568733,103_203,38
4.355134433962264,4.981310444743935,103_203,38
5.308447270889488,5.567346967654986,103_203,38
5.6978003032345015,5.778079278975741,103_203,38
5.872407075471698,5.994832513477089,103_203,38
6.024937129380054,6.366122776280323,103_203,38
6.404255289757412,6.488548214285714,103_203,38
6.542736522911051,6.751461859838274,103_203,38
6.952159299191374,7.046487095687331,103_203,38
7.1508497641509425,7.538195822102425,103_203,38
7.544216745283019,7.580342284366576,103_203,38
7.644565464959569,7.684704952830188,103_203,38
8.051981266846362,8.15032301212938,103_203,38
8.17039275606469,8.200497371967655,103_203,38
8.8768477425876,8.953112769541779,103_203,38
9.01733595013477,9.111663746630727,103_203,38
9.505030727762803,9.605379447439352,103_203,38
1.3528894152974855,1.8306159447348769,103_203,39
1.8908335744958924,2.0835299897311423,103_203,39
2.2421030814351504,2.438814005321135,103_203,39
2.541183975914861,2.625488657580284,103_203,39
2.723844119523276,3.1614255624533234,103_203,39
5.867204393048294,5.951509074713717,103_203,39
6.069937079910381,6.094024131814787,103_203,39
6.096031386140154,6.144205489948966,103_203,39
7.230130079972616,7.358594356796116,103_203,39
7.4649788360405775,7.517167448500124,103_203,39
8.079198659602937,8.510758339556883,103_203,39
8.51276559388225,8.872064118122976,103_203,39
9.145050706372917,9.237384405339805,103_203,39
3.469898956934706,4.318319337734348,103_203,40
7.3208850825501015,7.679909309886121,103_203,40
7.854407118703068,8.269591560370978,103_203,40
8.32575177470287,8.720878996966531,103_203,40
8.73692477248993,8.935491244591974,103_203,40
8.949531298174946,9.065863170719577,103_203,40
9.557265046123627,9.735774298821424,103_203,40
9.832048951961808,9.98247809749366,103_203,40
10.018581092421304,10.0346268679447,103_203,40
10.048666921527674,10.317433661544584,103_203,40
10.373593875876471,10.590211845442338,103_203,40
11.496798162514297,11.621152922820627,103_203,40
11.695364634616341,11.779604956114175,103_203,40
12.030320198667265,12.110549076284252,103_203,40
1.7072888870358016,1.719340338003113,103_203,41
1.7213489131643316,2.056780965087836,103_203,41
2.583027657327107,2.7919194740938402,103_203,41
2.852176728930398,3.042991369246164,103_203,41
3.1394029769846563,3.183591630531465,103_203,41
3.3020975650433617,3.386457721814543,103_203,41
3.541118009228374,3.7640698521236375,103_203,41
3.9167215643762505,4.013133172114743,103_203,41
4.1517248582388255,4.2119821130753845,103_203,41
5.117849510784967,5.296612700133422,103_203,41
6.073931287525016,6.108077065265732,103_203,41
6.389277587836335,6.807061221369802,103_203,41
7.03804736490994,7.291127835223482,103_203,41
7.566302632310428,7.680791416499888,103_203,41
1.5686816715987555,1.586758669094772,103_203,42
1.6008185560361181,2.366078116700812,103_203,42
3.5692027278245693,3.665613381136657,103_203,42
3.755998368616739,3.83433202443281,103_203,42
3.884545906366188,4.125572539646407,103_203,42
4.386684725699977,4.495146710676075,103_203,42
4.55540336899613,4.6859594620229155,103_203,42
4.818524110327036,5.135875844145991,103_203,42
5.346774148266181,5.714339764018514,103_203,42
6.385197226648455,6.4615223271871916,103_203,42
6.555924425221944,6.630240970483345,103_203,42
6.871267603763563,6.967678257075651,103_203,42
1.9389092043314504,2.23596775737602,103_203,43
2.2560392812303833,2.316253852793472,103_203,43
2.3523825957313247,2.482847500784683,103_203,43
2.5631335962021344,2.6333839296924046,103_203,43
2.785927510985562,2.936463939893284,103_203,43
3.0026999686126805,3.207429511927182,103_203,43
3.339901569365976,3.644988731952292,103_203,43
3.725274827369743,3.825632446641557,103_203,43
3.839682513339611,3.94806874215317,103_203,43
4.221041466572505,4.728851020087885,103_203,43
5.437375812146893,5.511640450408035,103_203,43
5.654148269774012,6.408837566698055,103_203,43
6.4690521382611434,6.697867510200879,103_203,43
6.758082081763968,7.063169244350283,103_203,43
7.139441034996862,7.265891635279347,103_203,43
7.392342235561833,7.6934150933772765,103_203,43
8.40996849497803,8.656848238386692,103_203,43
9.01412136299435,9.094407458411805,103_203,43
3.5273458446362516,3.5433610357583234,103_203,45
3.9297275215782976,4.027820567200986,103_203,45
4.095885129469791,4.276056029593096,103_203,45
5.805506781750925,6.334008088779284,103_203,45
7.993582268803946,8.09768101109741,103_203,45
8.187766461159063,8.446011418002467,103_203,45
9.651154549938349,9.87336532675709,103_203,45
9.89138241676942,10.02550964241677,103_203,45
10.145623575832307,10.17765395807645,103_203,45
10.191667250308264,10.337805869297165,103_203,45
11.10253124537608,11.15458061652281,103_203,45
11.21663948212084,11.40481797780518,103_203,45
11.821212946979038,12.365729445129473,103_203,45
13.55685928483354,13.660958027127004,103_203,45
13.713007398273737,13.795085252774353,103_203,45
13.89918399506782,13.985265647348951,103_203,45
14.011290332922322,14.071347299630087,103_203,45
14.147419457459927,14.561812527743529,103_203,45
14.599848606658448,14.72596823674476,103_203,45
15.380589173859436,15.702894895191124,103_203,45
15.716908187422936,15.770959457459929,103_203,45
16.27343607891492,16.317477854500616,103_203,45
16.393550012330458,16.585732305795315,103_203,45
17.416520345252774,17.78687163995068,103_203,45
18.055126091245377,18.11318115906289,103_203,45
18.14521154130703,18.22528749691739,103_203,45
18.23729889025894,18.26532547472257,103_203,45
18.40145459926017,18.513560937114676,103_203,45
18.66170145499384,19.214225548705304,103_203,45
19.31231859432799,19.478476202219483,103_203,45
19.848827496917387,19.998969913686807,103_203,45
20.469416152897658,20.53948261405672,103_203,45
20.58552628853268,20.779710480887793,103_203,45
21.156067472256478,21.268173810110977,103_203,45
21.488382688039458,21.57046054254008,103_203,45
21.624511812577065,21.740621948212084,103_203,45
21.80668461159063,22.1249865351418,103_203,45
22.35720680641184,22.39524288532676,103_203,45
22.515356818742294,22.703535314426638,103_203,45
22.82765304562269,23.103915092478424,103_203,45
23.332131565967945,23.462254993834772,103_203,45
24.291041134401972,24.821544340320596,103_203,45
24.91963738594328,25.139846263871764,103_203,45
25.24594690505549,25.516203255240445,103_203,45
25.702379852034525,26.176829889025896,103_203,45
27.5321154377312,27.852419260172628,103_203,45
29.750219408138104,29.81027637484587,103_203,45
29.896358027127004,29.974432083847105,103_203,45
30.02447955610358,30.11456500616523,103_203,45
30.206652355117143,30.232677040690508,103_203,45
30.24268653514181,30.27071311960543,103_203,45
30.4328669297164,30.687108088779286,103_203,45
31.19559040690506,31.315704340320597,103_203,45
31.35774421701603,31.42180498150432,103_203,45
31.539917016029595,31.66803854500617,103_203,45
31.750116399506783,32.00635945745993,103_203,45
32.01436705302096,32.04239363748459,103_203,45
34.62484320591862,34.99519450061653,103_203,45
35.06125716399508,35.317500221948215,103_203,45
35.37955908754624,35.445621750924786,103_203,45
35.569739482120845,35.68785151664612,103_203,45
35.813971146732435,35.960109765721334,103_203,45
36.264398397040694,36.2784116892725,103_203,45
36.28441738594328,36.33046106041924,103_203,45
36.350480049321824,36.388516128236745,103_203,45
36.444569297164,36.622738298397046,103_203,45
36.6587724784217,36.94304212083847,103_203,45
37.475547225647354,37.81186623921085,103_203,45
37.960006757090014,38.25228399506782,103_203,45
39.19517837237978,39.41939104808879,103_203,45
0.14845653988626284,0.18256142067094483,103_203,46
0.3591043329681223,0.5115732117702301,103_203,46
1.7493797673083944,2.347218265769291,103_203,46
4.397523451766056,4.525918297073094,103_203,46
4.870979443835759,4.971287916731883,103_203,46
5.232089946261803,5.372521808316376,103_203,46
5.476842620128345,5.765731022069181,103_203,46
6.313415284082016,6.389649723483069,103_203,46
6.526069246621797,6.580235821985704,103_203,46
6.7226738534982,6.983475883028121,103_203,46
7.85214725830855,7.976529764699743,103_203,46
9.246435031564667,9.3387188266291,103_203,46
9.503224722178745,9.559397467000572,103_203,46
9.67976763447592,9.772051429540355,103_203,46
9.89844010538947,10.058933662023268,103_203,46
11.298746387019355,11.40908570720509,103_203,46
1.6359193720379148,1.7824495734597159,103_203,47
3.0108945497630337,3.617087985781991,103_203,47
4.785315071090048,5.411581137440759,103_203,47
6.447328862559242,6.553713803317536,103_203,47
6.621960746445499,6.80261441943128,103_203,47
7.740006255924172,8.139451599526067,103_203,47
8.32010527251185,8.550940521327016,103_203,47
8.850022713270143,8.898197026066352,103_203,47
1.3313144042525604,1.984941656942824,103_203,48
4.276647024504084,4.425016400881628,103_203,48
4.447071308180993,4.555340853105147,103_203,48
4.613485608712563,5.192928173214054,103_203,48
6.1372792039413975,6.317728445481654,103_203,48
6.359833268507714,6.504192661739919,103_203,48
7.372354012705821,8.054051147413457,103_203,48
8.864067742771942,8.964317321405419,103_203,48
8.988377220277453,9.004417152858808,103_203,48
9.184866394399064,9.24301115000648,103_203,48
9.315190846622583,9.511680020744196,103_203,48
9.682104304421106,9.784358874627252,103_203,48
9.822453714507972,9.844508621807336,103_203,48
9.966813107740178,10.034982821210942,103_203,48
10.08510761052768,10.25152191105925,103_203,48
11.159783093478541,11.336222351873461,103_203,48
11.476571761960326,11.556771424867105,103_203,48
11.644991054064564,11.801380396732787,103_203,48
11.847495202904188,12.013909503435757,103_203,48
13.12467483469467,13.361263840269674,103_203,48
13.637952677298067,13.788327045248279,103_203,48
2.3125086257026553,3.105426079828132,103_203,49
3.914402621632099,4.14123723509078,103_203,49
4.1894144981262516,4.388145708147573,103_203,49
4.494537164017574,4.68323144423984,103_203,49
5.253329056826258,5.429979021289656,103_203,49
5.841493143050979,6.397539053918718,103_203,49
7.270751946436648,7.3691138584674025,103_203,49
7.597955857885895,7.995418277928539,103_203,49
8.105824505718163,8.190134716030238,103_203,49
8.294518785940427,8.370799452413259,103_203,49
8.964985696517413,9.087436240065905,103_203,49
9.121561801382695,9.155687362699489,103_203,49
9.92652357126704,10.012841167538928,103_203,49
10.06302581653421,10.147336026846288,103_203,49
1.2378809776111293,1.9019629931529185,103_203,50
1.903969283230084,1.9521202450820565,103_203,50
2.00428378708836,2.13870522225845,103_203,50
2.144724092489947,2.1627807031844366,103_203,50
3.6715108412129123,4.313523665905881,103_203,50
6.225518109444626,6.257618750679274,103_203,50
6.287713101836758,6.313794872839909,103_203,50
6.361945834691882,6.717059178350181,103_203,50
6.915681895989567,7.451361346592763,103_203,50
8.143531423214867,8.245852217150311,103_203,50
8.287984308770787,8.482594446255842,103_203,50
8.68121716389523,9.058399698402349,103_203,50
9.29112934735355,9.363355790131507,103_203,50
9.493764645147268,9.624173500163026,103_203,50
9.973267973589829,10.091639088142594,103_203,50
2.0824806011096784,2.537022040005733,103_203,51
2.5470339659726062,2.5750673586798523,103_203,51
2.647153225641341,2.74927487050345,103_203,51
2.755282026083574,2.767296337243822,103_203,51
3.049632649509654,3.9587155273017633,103_203,51
4.172970742992855,4.337166328849579,103_203,51
4.519383381446676,4.829753086419753,103_203,51
6.0612199803451885,6.3215300554838985,103_203,51
6.477716100567124,6.8681812132751885,103_203,51
6.9743076285240475,7.088443584546405,103_203,51
7.206584310955511,7.619075660790697,103_203,51
7.623080431177447,7.643104283111193,103_203,51
8.067609944106628,8.169731588968737,103_203,51
8.18374828532236,8.203772137256108,103_203,51
8.247824611510351,8.698361280019656,103_203,51
9.857742306983601,10.264226501238664,103_203,51
13.940605716274597,14.094789376164448,103_203,51
15.91495751694204,16.599773253076187,103_203,51
18.49002487562189,18.6001560612575,103_203,51
19.51724847982311,19.72549653993408,103_203,51
19.745520391867824,20.081921104354773,103_203,51
21.18323296071085,21.42552156910919,103_203,51
21.99219657883423,22.18642794259157,103_203,51
22.999396331101696,23.229670628339786,103_203,51
23.23768016911328,23.355820895522395,103_203,51
23.532030792539363,23.73026692668346,103_203,51
23.848407653092565,23.954534068341424,103_203,51
24.166786898839145,24.907669420387776,103_203,51
25.884833394754626,25.924881098622123,103_203,51
25.936895409782366,26.217229336854825,103_203,51
27.43267714923326,27.61289181663698,103_203,51
27.682975298405097,27.939280603157055,103_203,51
27.98733784779805,28.06743325553304,103_203,51
28.832344399402167,29.27086675675123,103_203,51
29.28488345310485,29.54519352824356,103_203,51
30.11387092316197,30.33213090923981,103_203,51
1.170631301484469,1.7749572041311519,103_203,52
3.816057934924585,3.9161118923164198,103_203,52
3.960135633568827,4.110216569656579,103_203,52
4.1822554189787,4.356349304840493,103_203,52
4.484418370302043,4.684526285085712,103_203,52
4.732552184633793,4.9346611785653,103_203,52
6.80166802349694,7.187876299029422,103_203,52
7.375977738926073,7.6201093949621495,103_203,52
8.052342490894876,8.324489255000667,103_203,52
8.850773070881718,8.924812999351676,103_203,52
9.094904726917795,9.158939259648571,103_203,52
9.230978108970692,9.365050411875751,103_203,52
9.477110844154605,9.605179909616155,103_203,52
10.579705454612627,10.749797182178742,103_203,52
11.544225603869915,11.60826013660069,103_203,52
11.914425246219706,11.952445750028604,103_203,52
11.95444682917644,11.974457620654805,103_203,52
12.22059035583872,12.278621651125984,103_203,52
12.372672371074309,12.44471122039643,103_203,52
12.476728486761818,12.634813739440917,103_203,52
13.497278852158532,14.017559430596076,103_203,52
14.019560509743911,14.079592884179013,103_203,52
15.756497210066167,16.004631024397916,103_203,52
16.260769155321015,16.320801529756114,103_203,52
16.36682635015636,16.41085009140877,103_203,52
16.514906207096274,16.600952610453252,103_203,52
16.648978510001335,16.686999013810233,103_203,52
16.7290216759148,16.837079949897984,103_203,52
16.951141461324674,17.111227793151613,103_203,52
17.15525153440402,17.30533247049177,103_203,52
17.859631394442538,18.099760892182942,103_203,52
20.016794715810494,20.128855148089354,103_203,52
20.140861622976367,20.166875651898252,103_203,52
20.168876731046087,20.28293824247278,103_203,52
20.43301917856053,20.46903860322159,103_203,52
20.535074215100202,20.645133568231223,103_203,52
20.765198317101422,20.833235008127872,103_203,52
20.87925982852812,21.147404434338238,103_203,52
21.53761486816639,21.563628897088268,103_203,52
21.57363429282745,21.771741128463283,103_203,52
23.09045228688767,23.126471711548728,103_203,52
23.588720994699006,24.01495085318822,103_203,52
24.473197978042823,24.755350137887802,103_203,52
25.439719206447958,25.59980553827489,103_203,52
25.70786381225807,25.941990072554965,103_203,52
26.13209259159945,26.162108778817,103_203,52
26.250156261321816,26.280172448539364,103_203,52
26.32419618979177,26.384228564226877,103_203,52
26.45426633440116,26.72641309850695,103_203,52
26.838473530785805,26.964541517099516,103_203,52
27.03658036642164,27.070598711934863,103_203,52
27.758969938790685,28.199207351314758,103_203,52
28.315269941889287,28.483360590307573,103_203,52
28.761510591856876,28.833549441178995,103_203,52
28.85956347010087,29.015647643632132,103_203,52
29.383846206834086,29.463889372747552,103_203,52
29.59395951735694,30.0281936924375,103_203,52
31.106775353121485,31.30888434705299,103_203,52
31.675081831107107,31.81915952975135,103_203,52
31.95923507009992,32.1873580929533,103_203,52
36.32759084982743,36.63375595944645,103_203,52
36.635757038594285,36.73781207513395,103_203,52
36.8438692699693,36.90190056525656,103_203,52
37.23808186209313,37.64229984995614,103_203,52
37.72834625331312,37.86642071451385,103_203,52
38.00049301741891,38.268637623229026,103_203,52
38.53077899159564,38.94500237519783,103_203,52
39.2211512975993,39.343217125617336,103_203,52
39.42726244982648,39.54732719869668,103_203,52
39.627370364610144,39.78545561728925,103_203,52
39.81947396280247,40.039592669064504,103_203,52
40.04159374821234,40.07361101457773,103_203,52
40.22569302981332,40.355763174422705,103_203,52
40.36776964930973,40.64391857171119,103_203,52
41.05614087616555,41.094161379974445,103_203,52
41.28426389901893,41.39032109385428,103_203,52
41.52839555505501,41.56441497971607,103_203,52
41.6584656996644,41.75851965705623,103_203,52
42.03666965860553,42.25078512742406,103_203,52
44.31589880799153,44.439965715157406,103_203,52
44.54402183084492,44.7941567243245,103_203,52
44.91622255234254,45.04229053865625,103_203,52
45.37046751890147,45.52855277158057,103_203,52
45.63460996641591,46.018817162800566,103_203,52
46.092857091270524,46.272954214575826,103_203,52
46.28095853116717,46.43304054640276,103_203,52
47.557647027486986,47.605672927035066,103_203,52
47.70972904272257,48.089934080811545,103_203,52
48.20999882968176,48.32406034110844,103_203,52
50.78538769294758,50.84341898823485,103_203,52
50.99550100347043,51.27565208416757,103_203,52
51.33968661689835,51.489767552986095,103_203,52
52.83849489862804,52.96056072664607,103_203,52
53.120647058473004,53.22870533245619,103_203,52
54.3192934680272,54.461370087523605,103_203,52
54.56342512406327,54.63746505253322,103_203,52
54.69549634782049,54.89360318345632,103_203,52
54.99765929914384,55.12772944375322,103_203,52
55.207772609666684,55.28381361728448,103_203,52
56.1903024712545,57.22686146983392,103_203,52
58.82772478810328,58.993814357373715,103_203,52
59.033835940330455,59.147897451757146,103_203,52
59.38602587034971,59.59413810172473,103_203,52
60.88883631037507,61.195001419994085,103_203,52
61.49316221302176,61.50516868790878,103_203,52
61.54519027086551,61.74129602735351,103_203,52
61.74930034394485,61.77331329371889,103_203,52
64.97503993025761,65.11911762890185,103_203,52
65.16314137015426,65.56936043716512,103_203,52
65.61938741586103,65.81549317234902,103_203,52
65.94156115866274,66.02960864116756,103_203,52
66.07363238241996,66.12365936111587,103_203,52
66.2017014478815,66.25172842657743,103_203,52
66.34778022567359,66.57590324852697,103_203,52
66.63793670210991,66.87406404155463,103_203,52
67.75854102489846,68.03068778900425,103_203,52
68.09072016343936,68.17276440850065,103_203,52
68.18677196253552,68.36887016498865,103_203,52
69.31137844361973,69.45545614226398,103_203,52
1.7821250979700605,2.4109922407712205,103_203,53
3.8033402598165997,4.000237959479583,103_203,53
4.916415010972647,5.255963084881261,103_203,53
5.362448575515323,5.599529479191159,103_203,53
5.951132514303629,6.354973714632808,103_203,53
6.66237522533114,6.903474449408261,103_203,53
1.639967892111297,1.9771950718844886,103_203,54
2.019348469356138,2.587415682902646,103_203,54
4.179208263617773,4.241434707504492,103_203,54
4.249463926070521,4.289610018900663,103_203,54
4.462238218070273,4.4843185691268515,103_203,54
4.486325873768358,4.640888331164405,103_203,54
4.7793923514283945,4.994173948069653,103_203,54
5.841256506785648,6.084140368408006,103_203,54
6.120271851955134,6.321002316105844,103_203,54
6.401294501766127,6.443447899237777,103_203,54
7.386881080746111,7.623743028443949,103_203,54
7.7783054858399945,7.904765678254941,103_203,54
7.914802201462477,7.96097020821714,103_203,54
8.061335440292495,8.165715281650865,103_203,54
8.22392711625457,8.322285043688417,103_203,54
8.400569924707193,8.44473062682035,103_203,54
8.575205428518311,8.647468395612567,103_203,54
8.78396511123505,9.083053502819606,103_203,54
9.161338383838384,9.227579437008117,103_203,54
9.761522471649005,9.86188770372436,103_203,54
9.940172584743136,9.964260240441224,103_203,54
2.0175308825664104,2.2160751741907387,108_208,12
2.3604710226447962,2.60313626796342,108_208,12
2.643246225867325,2.6592902090288866,108_208,12
2.8337685259108727,2.9179994375090725,108_208,12
2.9360489185658296,2.988191863840906,108_208,12
3.2047856365219918,3.4975883292204966,108_208,12
3.6058852155610395,3.750281064015097,108_208,12
3.894676912469154,4.187479605167659,108_208,12
4.189485103062854,4.2676995209754685,108_208,12
4.269705018870664,4.3920403904775736,108_208,12
5.16415708012774,5.33261890332414,108_208,12
6.207015985629265,6.279213909856293,108_208,12
6.582044092030774,7.087429561619974,108_208,12
7.428364203803165,7.542677583829294,108_208,12
7.626908495427493,7.675040444912179,108_208,12
7.769298845986356,7.907678200754827,108_208,12
8.06210153868486,8.292733796632312,108_208,12
9.492021537959065,9.550180976919728,108_208,12
9.590290934823631,10.207984286543766,108_208,12
10.440622042386414,10.466693515023952,108_208,12
10.55894641820293,10.58100689505008,108_208,12
10.583012392945276,11.134524314123967,108_208,12
11.220760723617364,11.375184061547396,108_208,12
11.459414973145597,11.50754692263028,108_208,12
12.065075337494557,12.291696599651619,108_208,12
12.55642232181739,12.592521283930905,108_208,12
1.5701750905301992,2.0033268396419786,108_208,13
2.3221746549603717,2.582867837296164,108_208,13
2.6690971206841576,3.330856737382709,108_208,13
4.373629466725881,4.830845201899425,108_208,13
5.440466182130819,5.584850098501411,108_208,13
5.729234014872004,6.11225245968844,108_208,13
6.152359103124715,6.200487075248246,108_208,13
6.876284017149493,6.950481307506604,108_208,13
6.980561290083811,7.00663060831739,108_208,13
7.2412544724196035,7.309435766261273,108_208,13
7.840848791791927,8.061435330691445,108_208,13
8.261968547872824,9.120250717409126,108_208,13
9.459151854445658,9.539365141318209,108_208,13
9.701797047235127,9.822116977543955,108_208,13
11.003257626742275,11.07143892058395,108_208,13
11.08948691013027,11.402318728933222,108_208,13
11.652985250409943,11.673038572128084,108_208,13
11.683065232987154,11.86153979627858,108_208,13
11.999907716133732,12.182392943768788,108_208,13
12.266616894984969,12.298702209733989,108_208,13
12.747896616220277,12.769955270110229,108_208,13
12.820088574405574,12.842147228295525,108_208,13
13.032653784617835,13.110861739318574,108_208,13
13.23318700179921,13.253240323517351,108_208,13
13.453773540698732,13.49588551630682,108_208,13
1.2963287024010506,1.5487822054961546,108_208,14
1.7972285101294319,1.8873904755205404,108_208,14
1.9034192693678487,1.9454948532170329,108_208,14
1.9935812347589568,2.1698979670793475,108_208,14
2.179915963233915,2.2079663524667046,108_208,14
2.242027539392234,2.3341931040142563,108_208,14
2.440383863252673,2.969334060213844,108_208,14
4.103371224910899,4.714468990339524,108_208,14
5.86052775042206,5.9546969142749955,108_208,14
6.010797692740574,6.219172012755581,108_208,14
6.287294386606641,6.381463550459577,108_208,14
6.565794679703621,6.762147404333146,108_208,14
6.890377755111612,6.930449739729882,108_208,14
7.006586510504596,7.054672892046521,108_208,14
7.128806063590321,7.164870849746765,108_208,14
7.166874448977678,7.393281162070907,108_208,14
7.461403535921966,7.53152950900394,108_208,14
7.631709470549616,7.794001008253612,108_208,14
8.300911613674732,8.655548677546427,108_208,14
8.771757432939411,9.07229731757644,108_208,14
9.118380099887451,9.244606851435005,108_208,14
9.35480480913525,9.43094157990996,108_208,14
9.442963175295445,9.495056755299194,108_208,14
10.677180301538174,10.881547423091352,108_208,14
11.47661639467267,11.502663184674546,108_208,14
11.50466678390546,11.672969119302195,108_208,14
11.70903390545864,11.81121746623523,108_208,14
12.260023693959859,12.310113674732698,108_208,14
12.354192857812794,12.492441204745827,108_208,14
12.524498792440443,12.548541983211406,108_208,14
12.61866795629338,12.819027879384732,108_208,14
13.650521560213843,13.682579147908461,108_208,14
13.728661930219472,13.985122631776404,108_208,14
14.151421367942225,14.668349969517916,108_208,14
14.690389561057964,14.914792674920278,108_208,14
15.513868844963424,15.72825396267117,108_208,14
15.75029355421122,15.794372737291317,108_208,14
15.852477114987808,15.940635481148004,108_208,14
16.120959411930222,16.367402117332585,108_208,14
16.433520891952732,16.826226341211783,108_208,14
17.218931790470833,17.289057763552805,108_208,14
17.567558056649787,17.687774010504597,108_208,14
17.747881987432002,17.7919611705121,108_208,14
17.824018758206716,18.04842187206904,108_208,14
18.082483058994562,18.208709810542118,108_208,14
18.30888977208779,18.33894376055149,108_208,14
18.35697615362972,18.409069733633466,108_208,14
18.573364870568376,18.687570026730448,108_208,14
19.39083335678109,19.476988123710374,108_208,14
19.59319687910336,19.72944162680548,108_208,14
19.76149921450009,19.89373676374039,108_208,14
20.222327037610206,20.256388224535733,108_208,14
20.290449411461267,20.312489003001318,108_208,14
1.3774109466685596,1.749412443214083,108_208,15
1.9122887741340144,2.3043984596819986,108_208,15
2.4531990583002083,2.696508145229983,108_208,15
2.809114003643763,3.108726019780428,108_208,15
3.317851185406019,3.341981012208972,108_208,15
3.3439918311092183,3.370132476812417,108_208,15
