gesture_id,video_id,active_hand,space_use,mcneillian_max,mcneillian_mode,volume,max_height,duration,hold_count,hold_time,hold_avg_duration,hand_submovements,hand_submovement_peak_max,hand_submovement_peak_mean,hand_mean_submovement_amplitude,elbow_submovements,elbow_mean_submovement_amplitude,hand_peak_speed,hand_mean_speed,hand_peak_acceleration,hand_peak_deceleration,hand_peak_jerk,elbow_peak_speed,elbow_mean_speed,elbow_peak_acceleration,elbow_peak_deceleration,elbow_peak_jerk,pair,trial,onset,offset
103_203_28_1_20250113_153235_birthday_ground_clueGiver_cam02.mp4_segment_4_Gesture_1.20_2.80,103,L,3,4,4,0.0087535612788829,2.506092259330364,1.6,0,0.0,0.0,2,1.0371471393621767,0.55308417627375,0.55308417627375,3,0.1463026121181131,1.0555877402674492,0.2667783324304202,5.371465415733251,0.1361200000787256,52.778853730431294,0.3397745431920446,0.0849238060359229,2.000500278880061,0.0227758051701818,23.876252219611825,103_203,28,1.2,2.8
103_203_28_1_20250113_153235_birthday_ground_clueGiver_cam02.mp4_segment_5_Gesture_4.90_16.33,103,R,3,4,4,0.007421946229788,3.862700907453712,11.4,16,6.28,9.8125,20,0.6464651330929576,0.2163763936091968,0.2163763936091968,17,0.136565021014156,0.6723013593192829,0.1263674439502869,4.016927444045119,0.0079775931651071,56.59835718910684,0.3784410449732776,0.0755814981886413,2.325777243107585,0.0189982445097349,33.55271647461044,103_203,28,4.9,16.33
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_1_Gesture_1.83_2.57,103,R,1,2,2,1.3310937514178396e-05,2.616645032543364,0.72,1,0.32,8.0,2,0.1252018132272426,0.1028729724070547,0.1028729724070547,1,0.0356116546695076,0.1561445743983003,0.0798338483517522,1.7878099871229485,0.1557848448754415,21.99083127878254,0.0378340758906629,0.0253603538621243,0.2372069843882522,0.0373267974361993,3.7786143483240857,103_203,29,1.83,2.57
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_2_Gesture_3.93_11.73,103,R,3,4,4,0.0080504544988423,5.0,7.76,8,2.76,8.625,14,0.5248291563318257,0.2680923026518164,0.2680923026518164,12,0.2023919127057006,0.5431318369621406,0.1592176420290084,4.251184890545834,0.0226918321104412,55.8798199720632,0.4733179843047534,0.1010074931277776,2.7439479471372885,0.0305927237972832,32.71865010589519,103_203,29,3.93,11.73
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_3_Gesture_12.47_15.93,103,R,1,4,4,0.0004485749894847,2.856581474417111,3.44,4,1.8,11.25,7,0.3766560558139274,0.1706033731424811,0.1706033731424811,7,0.0953460272333842,0.4167096901968052,0.0971226917953375,3.11042237350442,0.0373989629935464,44.89099878844134,0.1798164384833105,0.0613168857509521,1.1085290008070865,0.0389284283706135,16.999529951733095,103_203,29,12.47,15.93
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_4_Gesture_16.63_18.40,103,L,2,4,4,0.0026719060118934,2.3781235348403413,1.76,1,0.32,8.0,4,0.5437401409853179,0.273905584694998,0.273905584694998,4,0.1245095678061208,0.6065120456412657,0.1825153600142743,4.000279187962516,0.1293252766179339,63.263313521651135,0.1938645152075321,0.0821354757983257,2.021491494425784,0.0368878735502018,28.17391165632424,103_203,29,16.63,18.4
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_5_Gesture_1.47_2.07,103,R,1,2,2,8.581148278041461e-05,2.6156738220075315,0.6,1,0.12,3.0,1,0.2087612199852639,0.2087612199852639,0.2087612199852639,2,0.1653989407485601,0.2699671105021956,0.1490380925812267,3.033021848774115,0.1574595544157212,46.417296949336894,0.2034199771997403,0.1147975061976821,1.9951795742314056,0.1637590970345676,26.487798771569157,103_203,29,1.47,2.07
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_6_Gesture_3.67_4.70,103,R,2,4,4,0.0038983531430962,3.619709992116618,1.0,1,0.24,6.0,2,0.8862305818325634,0.5391342355254946,0.5391342355254946,2,0.1577782822158726,0.9254181978831244,0.2846066347083276,5.115947451661558,0.1058209474056911,87.81179305751603,0.2687024059066896,0.0897851966574243,1.446982420187139,0.112904702329086,23.883507220751323,103_203,29,3.67,4.7
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_7_Gesture_5.43_13.17,103,R,3,4,4,0.0092433748726217,5.0,7.72,6,2.76,11.5,14,0.7374365370112369,0.3137485586960479,0.3137485586960479,14,0.2010590795749598,0.7570368399378422,0.1696747602161361,5.383610084008089,0.0575437164351768,57.58708708470207,0.5045650197100762,0.1124431654681073,3.5855560337266508,0.0410780003651175,36.06595689558562,103_203,29,5.43,13.17
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_8_Gesture_14.80_15.07,103,L,1,4,4,0.0001753204153781,2.3505297127183606,0.24,0,0.0,0.0,1,0.4123698255386595,0.4123698255386595,0.4123698255386595,1,0.1756824690861774,0.4123698255386594,0.2859063424903028,2.721444169402942,0.4143113065468315,52.74132214904023,0.1756824690861773,0.1193457870709886,1.2838648760615805,0.3404386136525816,23.25054760854323,103_203,29,14.8,15.07
103_203_29_1_20250113_153255_cherry_ground_clueGiver_cam02.mp4_segment_9_Gesture_15.77_18.57,103,R,2,4,4,0.0041675100311646,2.824189660653359,2.76,3,0.64,5.333333333333333,5,0.6320997935901335,0.3220771699178473,0.3220771699178473,5,0.2534840101917903,0.6617572061619602,0.1826955779129946,4.510713329835228,0.01846389072839,55.72746199885864,0.5044880036736807,0.1396906766770541,3.3151235769869603,0.1406221347636613,41.48482393819188,103_203,29,15.77,18.57
103_203_30_1_20250113_153310_exam_ground_clueGiver_cam02.mp4_segment_1_Gesture_9.20_10.40,103,L,2,4,4,0.005748021055138,2.3555917009726817,1.2,2,0.32,4.0,4,0.793908978566295,0.4093456309708881,0.4093456309708881,2,0.2256198087068043,0.884991889390031,0.3128084360303921,7.613187969056215,0.1911700923295318,82.70639708864266,0.4274736916595327,0.1202857946657768,3.0388217282365986,0.0516874426364566,42.34934278871137,103_203,30,9.2,10.4
103_203_30_1_20250113_153310_exam_ground_clueGiver_cam02.mp4_segment_2_Gesture_1.50_1.73,103,L,1,4,4,3.1508868869665856e-06,0.0,0.2,0,0.0,0.0,1,0.127135991537907,0.127135991537907,0.127135991537907,1,0.0168664759732704,0.127135991537907,0.0980598412314314,0.743457354662026,0.2227951980887325,15.143844612053426,0.0168664759732704,0.0130097181948711,0.0909501747884321,0.0194124583288478,2.0124853789277024,103_203,30,1.5,1.73
103_203_30_1_20250113_153310_exam_ground_clueGiver_cam02.mp4_segment_3_Gesture_3.63_4.73,103,L,1,4,4,0.0003508936299451,0.0,1.08,1,0.12,3.0,3,0.4106747896846895,0.3195220085221711,0.3195220085221711,3,0.1372328780902648,0.4564967712455192,0.2041309395364233,3.7913194894005855,0.2885366617216505,46.58217515544993,0.158986017267602,0.0917806719516981,1.121628749708519,0.4163014649309824,17.228051121838455,103_203,30,3.63,4.73
103_203_30_1_20250113_153310_exam_ground_clueGiver_cam02.mp4_segment_4_Gesture_6.77_7.07,103,L,1,4,4,1.1423053698423225e-05,0.0,0.28,0,0.0,0.0,1,0.1060517839648136,0.1060517839648136,0.1060517839648136,1,0.0537298701940906,0.1071605354427975,0.0726890417574554,0.6352360310410022,0.1233519317417863,11.354623767030075,0.0530853811069294,0.0389282052398005,0.2908257062219281,0.0776984068180309,5.731334946676991,103_203,30,6.77,7.07
103_203_30_1_20250113_153310_exam_ground_clueGiver_cam02.mp4_segment_5_Gesture_8.43_10.07,103,L,2,4,4,0.0061873168348848,2.377931902619624,1.6,1,0.12,3.0,4,0.9590462486254456,0.5763279074208685,0.5763279074208685,5,0.1889203882050722,1.1024460693094311,0.3547443037459784,8.351813982213663,0.2848872656880263,118.99920848725333,0.4848878323518645,0.1301365748923343,3.2921107485166337,0.1843993093298252,53.44339223075934,103_203,30,8.43,10.07
103_203_30_1_20250113_153310_exam_ground_clueGiver_cam02.mp4_segment_6_Gesture_13.07_13.33,103,L,1,4,4,0.0006691326373172,0.0,0.24,0,0.0,0.0,1,0.5911137043288048,0.5911137043288048,0.5911137043288048,1,0.1878402512073941,0.5911137043288047,0.4235715405089395,3.6705752854879616,0.907184617916528,74.30612772545983,0.187840251207394,0.1227865542960757,1.4853671937408182,0.3799891232838199,26.93677088068487,103_203,30,13.07,13.33
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_1_Gesture_4.67_11.60,103,R,2,4,4,0.0077453351091007,5.0,6.92,9,2.44,6.777777777777778,12,0.4475207374159841,0.2204786107387777,0.2204786107387776,12,0.1432751398290095,0.4591625692952574,0.1378754060142526,2.448696073983168,0.0334090210498799,38.31765598355449,0.2788955776351202,0.0982159884477149,2.127287540971725,0.0156868242371146,30.83582911317912,103_203,31,4.67,11.6
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_2_Gesture_12.33_13.23,103,R,2,4,2,0.000131169341993,2.852626279401321,0.88,1,0.4,10.0,1,0.2238783312802033,0.2238783312802033,0.2238783312802033,1,0.1847683116390474,0.2154110797509201,0.0959372209041763,1.2687730532772246,0.0262236854879348,13.46331205471159,0.1843643392719466,0.0755168503445944,0.9817729877267766,0.0525550751385835,9.278975519107965,103_203,31,12.33,13.23
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_3_Gesture_17.93_21.70,103,L,4,4,4,0.017467751176814,2.7226210249697957,3.76,1,0.12,3.0,9,1.0832641213667549,0.6122093877383509,0.6122093877383508,8,0.2280173117999261,1.1819213423007129,0.404286151224091,9.87914403187022,0.5014537262385819,124.291410898464,0.3871621852965508,0.137266214371293,4.01052846625409,0.0697204420806876,46.23568815944079,103_203,31,17.93,21.7
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_4_Gesture_4.33_5.00,103,R,2,4,4,0.0088978136253676,3.933995869738508,0.64,0,0.0,0.0,1,0.8089594757031797,0.8089594757031797,0.8089594757031797,2,0.230242916401019,0.8243047405364304,0.504091172620852,4.297102380508828,0.1964311093167745,48.89501947057796,0.2875185478217049,0.18817565700625,1.584624536632553,0.189962628460505,18.15220965299121,103_203,31,4.33,5.0
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_5_Gesture_5.67_9.57,103,R,1,4,4,0.001737174952973,5.0,3.88,5,1.0,5.0,9,0.3978409362020685,0.20404387539036,0.20404387539036,8,0.1370640866077124,0.4282065829367559,0.1486534234070943,2.243525125613398,0.0720743209545928,38.31280030087109,0.2933050147374952,0.0981556637992559,1.5524548165829946,0.0365732522400449,20.83773074385199,103_203,31,5.67,9.57
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_6_Gesture_10.30_14.27,103,R,2,4,4,0.0015215997905802,2.974423559326648,3.96,4,2.0,12.5,7,0.4642503404788397,0.2356026368407308,0.2356026368407308,5,0.135461970728573,0.541450970257691,0.1255670336955157,5.11904834366061,0.0236541954154235,59.22019923910204,0.2277097425185751,0.0831124824268037,1.4175317270408518,0.0415974347774681,14.83974865390604,103_203,31,10.3,14.27
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_7_Gesture_15.70_18.23,103,R,2,4,4,0.0050078409186665,5.0,2.52,3,1.72,14.333333333333334,4,0.8353591143840409,0.3338290962470083,0.3338290962470083,4,0.1705348268657592,0.8372318772556459,0.1691323569552018,4.428189014723251,0.0715272769086285,53.06377702097563,0.389412016252276,0.0895466585048731,2.191387916770062,0.0181229872133312,25.06552581166304,103_203,31,15.7,18.23
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_8_Gesture_19.00_19.67,103,L,2,4,4,0.0007799225722607,2.416067346201636,0.64,1,0.12,3.0,2,0.4629146679610714,0.3852097228930072,0.3852097228930072,2,0.0927398460136869,0.5231147951972742,0.2637736104521346,5.658212481420104,0.7700456157102662,78.05333116643405,0.1347643670700238,0.0685532999036652,1.3213192381773526,0.2530626573865529,18.047811690328647,103_203,31,19.0,19.67
103_203_31_1_20250113_153333_flower_ground_clueGiver_cam02.mp4_segment_9_Gesture_20.23_21.87,103,L,2,4,4,0.0054645099043701,2.4544851246806427,1.6,3,0.36,3.0,4,1.0789987209255143,0.5315281731047264,0.5315281731047264,4,0.1633971020845171,1.1775827139260702,0.3324198193097051,8.52631347229226,0.4930389151553312,122.4347467056177,0.325796023013372,0.1048203923493737,2.446132554865383,0.10284114640653,38.47074925209806,103_203,31,20.23,21.87
103_203_32_1_20250113_153341_coffee_ground_clueGiver_cam02.mp4_segment_1_Gesture_5.60_6.63,103,L,1,4,4,0.0004538199355117,2.2845454212221687,1.0,2,0.44,5.5,1,0.416629583143617,0.416629583143617,0.416629583143617,1,0.2102724784980426,0.457283900745136,0.1740592046152867,4.517720314502616,0.0830893725480344,52.77108434361043,0.2302898977520928,0.0782293431166557,1.748634834590366,0.0549296145376372,25.63108095538871,103_203,32,5.6,6.63
103_203_32_1_20250113_153341_coffee_ground_clueGiver_cam02.mp4_segment_2_Gesture_5.27_6.07,103,R,2,4,2,0.0006988059580089,2.7477307815372645,0.76,0,0.0,0.0,2,0.6589820823086,0.6111455093365694,0.6111455093365694,2,0.2364113485076925,0.6718363190210176,0.3691555210287645,4.672603143347224,0.8530516930408721,65.62771945365797,0.2760004568436053,0.1479425413724046,1.9406331448503849,0.429064794721451,27.84643004838169,103_203,32,5.27,6.07
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_1_Gesture_0.90_1.87,103,L,1,4,4,9.85800955076116e-05,0.0,0.96,1,0.12,3.0,3,0.205031918370762,0.1571181654940911,0.1571181654940911,2,0.121101169460363,0.2071944868823219,0.1155946503580367,1.7707364118081883,0.2697506012837862,19.328181084046115,0.1235580195973414,0.0756167161973408,1.355506275473053,0.1908667830434953,17.970062096714813,103_203,34,0.9,1.87
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_2_Gesture_7.00_8.57,103,L,2,4,4,0.0021781085433037,2.39102205756319,1.56,2,0.68,8.5,3,0.5077824176174988,0.3473438325379098,0.3473438325379098,2,0.1270100137092546,0.5346474745110047,0.2085464736404493,3.4917423767020392,0.0607705346894497,50.44677838363912,0.1501002660729299,0.0552878972169232,1.2909920634723595,0.0543337573764098,19.91046150076564,103_203,34,7.0,8.57
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_3_Gesture_9.50_11.00,103,L,2,4,2,0.0002317007769314,2.4439324463103658,1.48,2,0.68,8.5,3,0.2870093363552606,0.179760972623973,0.179760972623973,4,0.0707728150664073,0.3191966876547637,0.0940210090808099,2.612653116233128,0.0522714295832542,34.64677631446811,0.1477819435256878,0.0487409194842271,1.061004182417541,0.0444081576492194,16.360628057133983,103_203,34,9.5,11.0
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_4_Gesture_11.90_13.10,103,R,2,4,2,0.0001253967403926,2.7357935140902976,1.16,2,0.32,4.0,3,0.2553956656921706,0.1871526934045463,0.1871526934045463,3,0.1214792024769537,0.2675799890228579,0.1187401116264696,2.210464353392533,0.0496462374337706,32.17119180077039,0.1715079317088069,0.0790338556558804,1.50933446307631,0.0964893010348723,17.43829295377035,103_203,34,11.9,13.1
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_5_Gesture_15.33_16.70,103,R,2,4,2,0.0008266534882404,2.788090283244164,1.36,1,0.56,14.0,2,0.320738483770736,0.2588181819036166,0.2588181819036166,2,0.1172285945989179,0.339005483291287,0.1452541911302617,2.7581907858523893,0.032123088632081,30.69642947313969,0.1286183855070384,0.0502053825503123,1.024587626007845,0.0304492704624611,14.694497420495823,103_203,34,15.33,16.7
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_6_Gesture_19.80_21.30,103,L,1,2,2,5.992717797027236e-05,2.3688085140860826,1.48,3,1.08,9.0,2,0.1002998466398391,0.0908256996571273,0.0908256996571273,2,0.1019400960879045,0.0951750076682578,0.0497780855307173,1.2584661117234188,0.0245818555179583,18.52431878047151,0.1302530741093895,0.0327755607521846,1.130623312968207,0.0196041574419119,18.93399861271251,103_203,34,19.8,21.3
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_7_Gesture_0.80_1.27,103,L,1,4,4,3.2880706518394053e-06,0.0,0.44,1,0.16,4.0,2,0.1054686395482895,0.0938082297549272,0.0938082297549272,2,0.0900580959311735,0.1099348322368738,0.0704988266805074,1.1343604501711235,0.1338745824792219,14.99582827499195,0.1266160074817,0.0670220874439952,1.0830258732706357,0.1625336886121254,15.369534824237071,103_203,34,0.8,1.27
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_8_Gesture_6.80_12.67,103,L,2,4,4,0.0041201454691578,2.4448895607930936,5.84,3,2.4,20.0,10,0.4828230295236813,0.2581194180139229,0.2581194180139229,9,0.0997191656411129,0.4954663132681214,0.1456340713987564,4.195209801591372,0.0325588835356384,47.78444386308473,0.1481342685412287,0.0533676418425767,1.5599523186647268,0.0091167347865218,23.025441582460857,103_203,34,6.8,12.67
103_203_34_1_20250113_153427_picture_ground_clueGiver_cam02.mp4_segment_9_Gesture_13.33_21.30,103,L,2,4,2,0.0005258180584346,2.494617375584116,7.96,5,4.8,24.0,12,0.4105787891431519,0.1342526025254205,0.1342526025254204,8,0.0598556994296042,0.4459831682254904,0.0642849162392546,4.000698052799028,0.0142052445321285,46.52958841053757,0.1397326990999251,0.0316649405736926,1.6866552562303014,0.0101723351577867,18.02111910718625,103_203,34,13.33,21.3
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_10_Gesture_13.33_15.10,103,L,2,4,4,0.0115024174039032,2.479225722248216,1.76,2,0.28,3.5,3,1.110215180468272,0.5399410274538546,0.5399410274538546,5,0.1922960395876185,1.1568699256695694,0.2978472603423414,5.59709374964739,0.1424252548946809,77.61889673984932,0.3881008832987156,0.1321713947638786,2.9242687696793253,0.1112373558632132,37.35331792091904,103_203,35,13.33,15.1
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_1_Gesture_0.80_1.87,103,R,2,2,1,3.665162177880083e-05,2.4150912817246235,1.04,1,0.32,8.0,3,0.2939812020564162,0.1587603434351563,0.1587603434351563,2,0.0679905244456969,0.3132772072359603,0.1060343601169686,2.474995075919828,0.0881634454884457,25.693624033919924,0.1138834652870869,0.0428205682620152,1.0332673631883116,0.021432075626846,10.744309054216716,103_203,35,0.8,1.87
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_2_Gesture_2.87_3.70,103,L,4,4,4,0.0173427094551005,2.7111922686778525,0.8,0,0.0,0.0,2,1.270615181650085,0.7652704845943699,0.7652704845943699,3,0.2146377336525291,1.3781107863803226,0.5973881228151657,9.355561468871803,0.5430701929271893,151.23282305310556,0.3504228490602824,0.1639141271547248,3.23619698731301,0.4577067688622781,48.85175082920256,103_203,35,2.87,3.7
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_3_Gesture_5.13_9.97,103,R,2,4,4,0.0013836854376999,2.8730690698310024,4.8,5,1.48,7.4,11,0.5845895474426953,0.2685392942264675,0.2685392942264675,9,0.1392397082815976,0.6485181708384307,0.1671631270270869,5.688796681537754,0.0978209999231902,66.64837917266811,0.3146910171822554,0.091950590648742,3.319495255542272,0.0608428460311889,51.09238941698472,103_203,35,5.13,9.97
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_4_Gesture_11.67_12.50,103,R,1,4,4,1.958852700504698e-05,2.792336102676248,0.8,2,0.44,5.5,2,0.1236970506483397,0.10696841075311,0.10696841075311,2,0.0624403606692176,0.129553042193584,0.0693459996644218,1.062052135809903,0.1021578366522496,12.826980927455454,0.0800343443384237,0.0394538527023061,0.935328359059892,0.0758801095097243,13.55315786360397,103_203,35,11.67,12.5
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_5_Gesture_13.70_15.10,103,L,1,4,4,0.0033764989411242,2.303986008192019,1.4,2,0.24,3.0,3,0.8829808691269942,0.4618663315688023,0.4618663315688023,3,0.180263756665036,0.9216251942618842,0.2601694148088692,5.696310895538774,0.2015087891088481,85.54084495892255,0.2253374964963537,0.1096803706626734,1.754542521915666,0.1154545955272221,23.60969711226425,103_203,35,13.7,15.1
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_6_Gesture_0.97_1.30,103,R,2,2,2,3.551952710971526e-05,2.397133335096637,0.32,0,0.0,0.0,1,0.2943194475910948,0.2943194475910948,0.2943194475910948,1,0.1079297710375292,0.293289363973817,0.1989739826970234,1.7243338338367598,0.3928782775539863,29.70834271470642,0.1072870008000217,0.07686641239229,0.5808904639993476,0.1089855345355525,9.171876100857553,103_203,35,0.97,1.3
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_7_Gesture_2.90_3.30,103,L,3,4,4,0.0109924895892817,2.59580530863988,0.36,0,0.0,0.0,1,1.3231286232342527,1.3231286232342527,1.3231286232342527,2,0.2262188187853182,1.3242137500152389,0.8517846255739205,9.280524404532652,3.081809976083508,153.59144441641237,0.3569688049206571,0.1847083126469728,3.336423129614514,0.3088170591178246,49.0202471477783,103_203,35,2.9,3.3
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_8_Gesture_5.37_9.80,103,R,2,4,4,0.0014881201711302,2.873737867098248,4.4,4,1.36,8.5,9,0.6083015732188699,0.2853334276927664,0.2853334276927664,8,0.1442474293612472,0.6786979300476835,0.1657461896149629,6.128661822903949,0.0266604027149562,79.16687882065202,0.276466733583432,0.0921578566230783,2.580431192657979,0.0478475783316872,42.80197487643795,103_203,35,5.37,9.8
103_203_35_1_20250113_153443_yellow_ground_clueGiver_cam02.mp4_segment_9_Gesture_10.47_12.00,103,L,1,2,2,0.0003057653716385,2.578133587074714,1.52,1,0.4,10.0,4,0.2302211610526203,0.209145655489591,0.209145655489591,4,0.1072019784651757,0.2396151344989403,0.1415236355704017,1.920735745570436,0.2279880137039759,23.42586927268852,0.1882170993172454,0.0685468878008527,1.2514095224094632,0.0640424896430845,22.97059275397011,103_203,35,10.47,12.0
103_203_36_1_20250113_153454_flannel_ground_clueGiver_cam02.mp4_segment_1_Gesture_1.27_9.50,103,L,1,4,4,2.7827457740955752e-05,0.0,8.2,4,0.96,6.0,11,0.1185946259629964,0.0603191995441495,0.0603191995441495,11,0.0329056932560243,0.1231353823441915,0.0248581439120915,1.2673989388326488,0.0080997099314394,13.343517514890769,0.0668936343726446,0.0160384287567011,0.3834377113819338,0.0087726993014223,4.569450439692703,103_203,36,1.27,9.5
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_10_Gesture_17.13_22.03,103,L,2,4,4,0.0078664909275575,2.443553967852776,4.88,9,2.76,7.666666666666667,9,0.8179244860957829,0.200327466668935,0.200327466668935,8,0.0992757867107028,0.8233332543588989,0.1198767665640331,4.85205163516539,0.0499715082641964,54.34084861772232,0.2500261696732914,0.0504252659148193,1.7381404201068058,0.0123773617622015,21.824276071692505,103_203,37,17.13,22.03
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_1_Gesture_0.80_8.00,103,L,4,4,4,0.0382541004165278,2.730181373046765,7.2,4,5.72,35.75,4,1.4429344054920483,0.4114241511801942,0.4114241511801942,11,0.1097102570901524,1.466401440236642,0.1201357872044962,7.784435656110477,0.0061741798309335,76.17749033505642,0.536017857161227,0.0598165358427288,2.5999751723006024,0.0040579920061736,29.463199845934746,103_203,37,0.8,8.0
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_2_Gesture_8.70_9.30,103,R,1,2,2,4.619670935226941e-05,2.673334070300773,0.6,1,0.2,5.0,1,0.1851883727010111,0.1851883727010111,0.1851883727010111,1,0.1192714119176272,0.1925672600641524,0.0966481097196487,1.438815329839373,0.037507568586189,16.290040914816153,0.1234424465696452,0.058290013742525,0.6878200726711622,0.0096825952782106,10.669006490828776,103_203,37,8.7,9.3
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_3_Gesture_9.93_22.20,103,L,3,4,4,0.0124968706500167,2.479921930942432,12.24,19,7.6,10.0,21,0.7837299670912313,0.1872985036287389,0.1872985036287388,19,0.0905192150031692,0.8086731607673755,0.1133331700754495,4.769610904799203,0.0211653182759299,59.18306033534413,0.2311322908054418,0.0510521932987679,1.7479164831177767,0.0235630184858209,22.412934825526253,103_203,37,9.93,22.2
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_4_Gesture_6.77_7.53,103,L,4,4,4,0.0289754345045582,2.7120109805181984,0.76,0,0.0,0.0,2,1.51254413457371,0.9110790416858154,0.9110790416858154,2,0.3568765676243561,1.5541340732963371,0.7078348971009799,8.512782711835941,0.7864230423362814,93.7959823187164,0.5116142437423378,0.255441415917706,3.2014345448425585,0.5529322777660696,33.75661542720708,103_203,37,6.77,7.53
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_5_Gesture_8.63_9.20,103,L,1,4,4,4.3445992092799854e-05,0.0,0.56,0,0.0,0.0,1,0.1836188258475589,0.1836188258475589,0.1836188258475589,1,0.178811372095898,0.2043475894697534,0.1040639852379955,2.25395221929196,0.2078982000314363,30.999066626692155,0.1891293420979231,0.1233126609577805,1.115348356563932,0.3346048659074747,16.097981149747408,103_203,37,8.63,9.2
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_6_Gesture_9.73_12.17,103,R,2,4,4,0.0040747260859071,2.8955047462791104,2.4,5,0.72,3.6,4,0.4989474267566375,0.2624784184336175,0.2624784184336175,4,0.112256113524269,0.4885397642527201,0.1638407760881103,2.984244606334157,0.03086007788557,31.13514569810926,0.2122730088118295,0.0591791727828305,1.3780158982712898,0.0500537685079778,19.87399776706122,103_203,37,9.73,12.17
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_7_Gesture_12.90_14.10,103,L,3,4,2,0.0001061720025034,2.4742299584006857,1.16,1,0.76,19.0,2,0.1183063854774104,0.1053073364834318,0.1053073364834318,2,0.0726147296489514,0.1265376913266955,0.0668504055020749,1.2156477295251842,0.0141987453103008,14.391993574881552,0.0917751390207526,0.0442448445067411,0.9929623677286664,0.0425578182223594,10.965164125543668,103_203,37,12.9,14.1
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_8_Gesture_15.27_15.40,103,L,1,4,4,8.329219781795295e-07,2.335795564041839,0.12,0,0.0,0.0,1,0.0537471130890865,0.0537471130890865,0.0537471130890865,1,0.0368537507844759,0.0537925258449837,0.0537471130890865,0.0011437897486497,0.0011437897486497,0.0,0.0368799569554396,0.0368537507844759,0.0006763827690086,0.0006763827690086,0.0,103_203,37,15.27,15.4
103_203_37_1_20250113_153517_movie_ground_clueGiver_cam02.mp4_segment_9_Gesture_16.00_16.40,103,L,1,4,4,1.382176065302882e-06,2.335657517114924,0.36,1,0.24,6.0,1,0.0862054591298935,0.0862054591298935,0.0862054591298935,1,0.0700288281709297,0.0896491222876903,0.0404374467723255,0.739993691706198,0.0270469150955728,12.515721496727515,0.073475572156022,0.0418531199701757,0.5634093481170864,0.1239349711982149,9.66572788202303,103_203,37,16.0,16.4
