pair_id,participant_1_id,participant_2_id,session_date,trial_end_time,trial_number,clue_giver_id,clue_giver_condition,target_word,taboo_1,taboo_2,taboo_3,taboo_4,taboo_5,audio_file_name,video_clue_giver_cam01,video_clue_giver_cam02,video_guesser_cam01,video_guesser_cam02,textgrid_file_name
143_243,143,243,27/01/2025,27/01/2025 14:30,46,243,board,muscle,body,strength,tissue,strong,flesh,143_243_46_1_20250127_143038_muscle_board.wav,143_243_46_1_20250127_143038_muscle_board_clueGiver_cam01.mp4,143_243_46_1_20250127_143038_muscle_board_clueGiver_cam02.mp4,143_243_46_1_20250127_143038_muscle_board_guesser_cam01.mp4,143_243_46_1_20250127_143038_muscle_board_guesser_cam02.mp4,143_243_46_20250127_143038_muscle_board_p2.TextGrid
143_243,143,243,27/01/2025,27/01/2025 14:30,47,243,board,birthday,cake,celebration,age,born,party,143_243_47_1_20250127_143048_birthday_board.wav,143_243_47_1_20250127_143048_birthday_board_clueGiver_cam01.mp4,143_243_47_1_20250127_143048_birthday_board_clueGiver_cam02.mp4,143_243_47_1_20250127_143048_birthday_board_guesser_cam01.mp4,143_243_47_1_20250127_143048_birthday_board_guesser_cam02.mp4,143_243_47_20250127_143048_birthday_board_p2.TextGrid
143_243,143,243,27/01/2025,27/01/2025 14:30,48,243,board,pasta,macaroni,noodle,sauce,egg,twist,143_243_48_1_20250127_143059_pasta_board.wav,143_243_48_1_20250127_143059_pasta_board_clueGiver_cam01.mp4,143_243_48_1_20250127_143059_pasta_board_clueGiver_cam02.mp4,143_243_48_1_20250127_143059_pasta_board_guesser_cam01.mp4,143_243_48_1_20250127_143059_pasta_board_guesser_cam02.mp4,143_243_48_20250127_143059_pasta_board_p2.TextGrid
143_243,143,243,27/01/2025,27/01/2025 14:32,49,243,board,spinach,vegetable,eat,green,leafy,popeye,143_243_49_1_20250127_143207_spinach_board.wav,143_243_49_1_20250127_143207_spinach_board_clueGiver_cam01.mp4,143_243_49_1_20250127_143207_spinach_board_clueGiver_cam02.mp4,143_243_49_1_20250127_143207_spinach_board_guesser_cam01.mp4,143_243_49_1_20250127_143207_spinach_board_guesser_cam02.mp4,143_243_49_20250127_143207_spinach_board_p2.TextGrid
143_243,143,243,27/01/2025,27/01/2025 14:32,50,243,board,soda,drink,beverage,pop,carbonnated,coke,143_243_50_1_20250127_143230_soda_board.wav,143_243_50_1_20250127_143230_soda_board_clueGiver_cam01.mp4,143_243_50_1_20250127_143230_soda_board_clueGiver_cam02.mp4,143_243_50_1_20250127_143230_soda_board_guesser_cam01.mp4,143_243_50_1_20250127_143230_soda_board_guesser_cam02.mp4,143_243_50_20250127_143230_soda_board_p2.TextGrid
143_243,143,243,27/01/2025,27/01/2025 14:32,51,243,board,bitter,taste,sour,flavor,bad,acrid,143_243_51_1_20250127_143240_bitter_board.wav,143_243_51_1_20250127_143240_bitter_board_clueGiver_cam01.mp4,143_243_51_1_20250127_143240_bitter_board_clueGiver_cam02.mp4,143_243_51_1_20250127_143240_bitter_board_guesser_cam01.mp4,143_243_51_1_20250127_143240_bitter_board_guesser_cam02.mp4,143_243_51_20250127_143240_bitter_board_p2.TextGrid
143_243,143,243,27/01/2025,27/01/2025 14:32,52,243,board,gravy,sauce,brown,potato,meat,mashed,143_243_52_1_20250127_143247_gravy_board.wav,143_243_52_1_20250127_143247_gravy_board_clueGiver_cam01.mp4,143_243_52_1_20250127_143247_gravy_board_clueGiver_cam02.mp4,143_243_52_1_20250127_143247_gravy_board_guesser_cam01.mp4,143_243_52_1_20250127_143247_gravy_board_guesser_cam02.mp4,143_243_52_20250127_143247_gravy_board_p2.TextGrid
143_243,143,243,27/01/2025,27/01/2025 14:33,53,243,board,trumpet,instrument,horn,brass,musical instrument,musical,143_243_53_1_20250127_143352_trumpet_board.wav,143_243_53_1_20250127_143352_trumpet_board_clueGiver_cam01.mp4,143_243_53_1_20250127_143352_trumpet_board_clueGiver_cam02.mp4,143_243_53_1_20250127_143352_trumpet_board_guesser_cam01.mp4,143_243_53_1_20250127_143352_trumpet_board_guesser_cam02.mp4,143_243_53_20250127_143352_trumpet_board_p2.TextGrid
143_243,143,243,27/01/2025,27/01/2025 14:34,54,243,board,river,water,stream,flow,big,bridge,143_243_54_1_20250127_143421_river_board.wav,143_243_54_1_20250127_143421_river_board_clueGiver_cam01.mp4,143_243_54_1_20250127_143421_river_board_clueGiver_cam02.mp4,143_243_54_1_20250127_143421_river_board_guesser_cam01.mp4,143_243_54_1_20250127_143421_river_board_guesser_cam02.mp4,143_243_54_20250127_143421_river_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:23,12,145,board,trumpet,instrument,horn,brass,musical instrument,musical,145_245_12_1_20250129_102308_trumpet_board.wav,145_245_12_1_20250129_102308_trumpet_board_clueGiver_cam01.mp4,145_245_12_1_20250129_102308_trumpet_board_clueGiver_cam02.mp4,145_245_12_1_20250129_102308_trumpet_board_guesser_cam01.mp4,145_245_12_1_20250129_102308_trumpet_board_guesser_cam02.mp4,145_245_12_20250129_102308_trumpet_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:24,13,145,board,yellow,color,sun,banana,primary,daffodils,145_245_13_1_20250129_102417_yellow_board.wav,145_245_13_1_20250129_102417_yellow_board_clueGiver_cam01.mp4,145_245_13_1_20250129_102417_yellow_board_clueGiver_cam02.mp4,145_245_13_1_20250129_102417_yellow_board_guesser_cam01.mp4,145_245_13_1_20250129_102417_yellow_board_guesser_cam02.mp4,145_245_13_20250129_102417_yellow_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:24,14,145,board,music,sound,dance,record,song,notes,145_245_14_1_20250129_102442_music_board.wav,145_245_14_1_20250129_102442_music_board_clueGiver_cam01.mp4,145_245_14_1_20250129_102442_music_board_clueGiver_cam02.mp4,145_245_14_1_20250129_102442_music_board_guesser_cam01.mp4,145_245_14_1_20250129_102442_music_board_guesser_cam02.mp4,145_245_14_20250129_102442_music_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:25,15,145,board,siren,noise,police,loud,cars,alarm,145_245_15_1_20250129_102555_siren_board.wav,145_245_15_1_20250129_102555_siren_board_clueGiver_cam01.mp4,145_245_15_1_20250129_102555_siren_board_clueGiver_cam02.mp4,145_245_15_1_20250129_102555_siren_board_guesser_cam01.mp4,145_245_15_1_20250129_102555_siren_board_guesser_cam02.mp4,145_245_15_20250129_102555_siren_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:26,16,145,board,sushi,rice,eat,roll,fish,raw,145_245_16_1_20250129_102627_sushi_board.wav,145_245_16_1_20250129_102627_sushi_board_clueGiver_cam01.mp4,145_245_16_1_20250129_102627_sushi_board_clueGiver_cam02.mp4,145_245_16_1_20250129_102627_sushi_board_guesser_cam01.mp4,145_245_16_1_20250129_102627_sushi_board_guesser_cam02.mp4,145_245_16_20250129_102627_sushi_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:27,17,145,board,cherry,fruit,red,small,sundae,pit,145_245_17_1_20250129_102734_cherry_board.wav,145_245_17_1_20250129_102734_cherry_board_clueGiver_cam01.mp4,145_245_17_1_20250129_102734_cherry_board_clueGiver_cam02.mp4,145_245_17_1_20250129_102734_cherry_board_guesser_cam01.mp4,145_245_17_1_20250129_102734_cherry_board_guesser_cam02.mp4,145_245_17_20250129_102734_cherry_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:27,18,145,board,sugar,sweet,white,powder,cane,salt,145_245_18_1_20250129_102751_sugar_board.wav,145_245_18_1_20250129_102751_sugar_board_clueGiver_cam01.mp4,145_245_18_1_20250129_102751_sugar_board_clueGiver_cam02.mp4,145_245_18_1_20250129_102751_sugar_board_guesser_cam01.mp4,145_245_18_1_20250129_102751_sugar_board_guesser_cam02.mp4,145_245_18_20250129_102751_sugar_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:28,19,145,board,coffee,latte,drink,morning,beans,caffeine,145_245_19_1_20250129_102820_coffee_board.wav,145_245_19_1_20250129_102820_coffee_board_clueGiver_cam01.mp4,145_245_19_1_20250129_102820_coffee_board_clueGiver_cam02.mp4,145_245_19_1_20250129_102820_coffee_board_guesser_cam01.mp4,145_245_19_1_20250129_102820_coffee_board_guesser_cam02.mp4,145_245_19_20250129_102820_coffee_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:28,20,145,board,muscle,body,strength,tissue,strong,flesh,145_245_20_1_20250129_102839_muscle_board.wav,145_245_20_1_20250129_102839_muscle_board_clueGiver_cam01.mp4,145_245_20_1_20250129_102839_muscle_board_clueGiver_cam02.mp4,145_245_20_1_20250129_102839_muscle_board_guesser_cam01.mp4,145_245_20_1_20250129_102839_muscle_board_guesser_cam02.mp4,145_245_20_20250129_102839_muscle_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:29,21,145,board,exam,test,bar,fail,pass,mark,145_245_21_1_20250129_102919_exam_board.wav,145_245_21_1_20250129_102919_exam_board_clueGiver_cam01.mp4,145_245_21_1_20250129_102919_exam_board_clueGiver_cam02.mp4,145_245_21_1_20250129_102919_exam_board_guesser_cam01.mp4,145_245_21_1_20250129_102919_exam_board_guesser_cam02.mp4,145_245_21_20250129_102919_exam_board_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:29,23,245,ground,flannel,fabric,shirt,material,soft,cotton,145_245_23_1_20250129_102958_flannel_ground.wav,145_245_23_1_20250129_102958_flannel_ground_clueGiver_cam01.mp4,145_245_23_1_20250129_102958_flannel_ground_clueGiver_cam02.mp4,145_245_23_1_20250129_102958_flannel_ground_guesser_cam01.mp4,145_245_23_1_20250129_102958_flannel_ground_guesser_cam02.mp4,145_245_23_20250129_102958_flannel_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:30,24,245,ground,puppy,dog,baby,small,young,four,145_245_24_1_20250129_103037_puppy_ground.wav,145_245_24_1_20250129_103037_puppy_ground_clueGiver_cam01.mp4,145_245_24_1_20250129_103037_puppy_ground_clueGiver_cam02.mp4,145_245_24_1_20250129_103037_puppy_ground_guesser_cam01.mp4,145_245_24_1_20250129_103037_puppy_ground_guesser_cam02.mp4,145_245_24_20250129_103037_puppy_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:31,25,245,ground,river,water,stream,flow,big,bridge,145_245_25_1_20250129_103125_river_ground.wav,145_245_25_1_20250129_103125_river_ground_clueGiver_cam01.mp4,145_245_25_1_20250129_103125_river_ground_clueGiver_cam02.mp4,145_245_25_1_20250129_103125_river_ground_guesser_cam01.mp4,145_245_25_1_20250129_103125_river_ground_guesser_cam02.mp4,145_245_25_20250129_103125_river_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:32,26,245,ground,christmas,holiday,december,santa,winter,jesus,145_245_26_1_20250129_103217_christmas_ground.wav,145_245_26_1_20250129_103217_christmas_ground_clueGiver_cam01.mp4,145_245_26_1_20250129_103217_christmas_ground_clueGiver_cam02.mp4,145_245_26_1_20250129_103217_christmas_ground_guesser_cam01.mp4,145_245_26_1_20250129_103217_christmas_ground_guesser_cam02.mp4,145_245_26_20250129_103217_christmas_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:33,27,245,ground,tiger,animal,cat,striped,lion,big,145_245_27_1_20250129_103325_tiger_ground.wav,145_245_27_1_20250129_103325_tiger_ground_clueGiver_cam01.mp4,145_245_27_1_20250129_103325_tiger_ground_clueGiver_cam02.mp4,145_245_27_1_20250129_103325_tiger_ground_guesser_cam01.mp4,145_245_27_1_20250129_103325_tiger_ground_guesser_cam02.mp4,145_245_27_20250129_103325_tiger_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:34,28,245,ground,balloon,helium,dirigible,round,air,blow,145_245_28_1_20250129_103406_balloon_ground.wav,145_245_28_1_20250129_103406_balloon_ground_clueGiver_cam01.mp4,145_245_28_1_20250129_103406_balloon_ground_clueGiver_cam02.mp4,145_245_28_1_20250129_103406_balloon_ground_guesser_cam01.mp4,145_245_28_1_20250129_103406_balloon_ground_guesser_cam02.mp4,145_245_28_20250129_103406_balloon_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:34,29,245,ground,zipper,clothes,close,pants,teeth,metal,145_245_29_1_20250129_103414_zipper_ground.wav,145_245_29_1_20250129_103414_zipper_ground_clueGiver_cam01.mp4,145_245_29_1_20250129_103414_zipper_ground_clueGiver_cam02.mp4,145_245_29_1_20250129_103414_zipper_ground_guesser_cam01.mp4,145_245_29_1_20250129_103414_zipper_ground_guesser_cam02.mp4,145_245_29_20250129_103414_zipper_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:34,30,245,ground,leather,wallet,material,shoe,cow,suede,145_245_30_1_20250129_103447_leather_ground.wav,145_245_30_1_20250129_103447_leather_ground_clueGiver_cam01.mp4,145_245_30_1_20250129_103447_leather_ground_clueGiver_cam02.mp4,145_245_30_1_20250129_103447_leather_ground_guesser_cam01.mp4,145_245_30_1_20250129_103447_leather_ground_guesser_cam02.mp4,145_245_30_20250129_103447_leather_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:35,31,245,ground,hunger,stomach,food,feeling,famished,need,145_245_31_1_20250129_103554_hunger_ground.wav,145_245_31_1_20250129_103554_hunger_ground_clueGiver_cam01.mp4,145_245_31_1_20250129_103554_hunger_ground_clueGiver_cam02.mp4,145_245_31_1_20250129_103554_hunger_ground_guesser_cam01.mp4,145_245_31_1_20250129_103554_hunger_ground_guesser_cam02.mp4,145_245_31_20250129_103554_hunger_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:36,32,245,ground,bacon,pork,pig,egg,side,ham,145_245_32_1_20250129_103638_bacon_ground.wav,145_245_32_1_20250129_103638_bacon_ground_clueGiver_cam01.mp4,145_245_32_1_20250129_103638_bacon_ground_clueGiver_cam02.mp4,145_245_32_1_20250129_103638_bacon_ground_guesser_cam01.mp4,145_245_32_1_20250129_103638_bacon_ground_guesser_cam02.mp4,145_245_32_20250129_103638_bacon_ground_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:37,34,145,ground,pillow,head,bed,cushion,sleeping,rest,145_245_34_1_20250129_103714_pillow_ground.wav,145_245_34_1_20250129_103714_pillow_ground_clueGiver_cam01.mp4,145_245_34_1_20250129_103714_pillow_ground_clueGiver_cam02.mp4,145_245_34_1_20250129_103714_pillow_ground_guesser_cam01.mp4,145_245_34_1_20250129_103714_pillow_ground_guesser_cam02.mp4,145_245_34_20250129_103714_pillow_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:38,35,145,ground,walnut,fruit,shell,hard,brazil,eat,145_245_35_1_20250129_103806_walnut_ground.wav,145_245_35_1_20250129_103806_walnut_ground_clueGiver_cam01.mp4,145_245_35_1_20250129_103806_walnut_ground_clueGiver_cam02.mp4,145_245_35_1_20250129_103806_walnut_ground_guesser_cam01.mp4,145_245_35_1_20250129_103806_walnut_ground_guesser_cam02.mp4,145_245_35_20250129_103806_walnut_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:39,36,145,ground,spinach,vegetable,eat,green,leafy,popeye,145_245_36_1_20250129_103912_spinach_ground.wav,145_245_36_1_20250129_103912_spinach_ground_clueGiver_cam01.mp4,145_245_36_1_20250129_103912_spinach_ground_clueGiver_cam02.mp4,145_245_36_1_20250129_103912_spinach_ground_guesser_cam01.mp4,145_245_36_1_20250129_103912_spinach_ground_guesser_cam02.mp4,145_245_36_20250129_103912_spinach_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:39,37,145,ground,doughnut,hole,bagel,round,food,pastry,145_245_37_1_20250129_103928_doughnut_ground.wav,145_245_37_1_20250129_103928_doughnut_ground_clueGiver_cam01.mp4,145_245_37_1_20250129_103928_doughnut_ground_clueGiver_cam02.mp4,145_245_37_1_20250129_103928_doughnut_ground_guesser_cam01.mp4,145_245_37_1_20250129_103928_doughnut_ground_guesser_cam02.mp4,145_245_37_20250129_103928_doughnut_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:40,38,145,ground,hamster,pet,gerbil,rat,mouse ,guinea pig,145_245_38_1_20250129_104000_hamster_ground.wav,145_245_38_1_20250129_104000_hamster_ground_clueGiver_cam01.mp4,145_245_38_1_20250129_104000_hamster_ground_clueGiver_cam02.mp4,145_245_38_1_20250129_104000_hamster_ground_guesser_cam01.mp4,145_245_38_1_20250129_104000_hamster_ground_guesser_cam02.mp4,145_245_38_20250129_104000_hamster_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:40,39,145,ground,pasta,macaroni,noodle,sauce,egg,twist,145_245_39_1_20250129_104039_pasta_ground.wav,145_245_39_1_20250129_104039_pasta_ground_clueGiver_cam01.mp4,145_245_39_1_20250129_104039_pasta_ground_clueGiver_cam02.mp4,145_245_39_1_20250129_104039_pasta_ground_guesser_cam01.mp4,145_245_39_1_20250129_104039_pasta_ground_guesser_cam02.mp4,145_245_39_20250129_104039_pasta_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:41,40,145,ground,traffic,road,sign,stop,ticket,rush,145_245_40_1_20250129_104101_traffic_ground.wav,145_245_40_1_20250129_104101_traffic_ground_clueGiver_cam01.mp4,145_245_40_1_20250129_104101_traffic_ground_clueGiver_cam02.mp4,145_245_40_1_20250129_104101_traffic_ground_guesser_cam01.mp4,145_245_40_1_20250129_104101_traffic_ground_guesser_cam02.mp4,145_245_40_20250129_104101_traffic_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:42,41,145,ground,blanket,bed,sleeping,cover,warm,keeping,145_245_41_1_20250129_104211_blanket_ground.wav,145_245_41_1_20250129_104211_blanket_ground_clueGiver_cam01.mp4,145_245_41_1_20250129_104211_blanket_ground_clueGiver_cam02.mp4,145_245_41_1_20250129_104211_blanket_ground_guesser_cam01.mp4,145_245_41_1_20250129_104211_blanket_ground_guesser_cam02.mp4,145_245_41_20250129_104211_blanket_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:43,42,145,ground,soda,drink,beverage,pop,carbonnated,coke,145_245_42_1_20250129_104326_soda_ground.wav,145_245_42_1_20250129_104326_soda_ground_clueGiver_cam01.mp4,145_245_42_1_20250129_104326_soda_ground_clueGiver_cam02.mp4,145_245_42_1_20250129_104326_soda_ground_guesser_cam01.mp4,145_245_42_1_20250129_104326_soda_ground_guesser_cam02.mp4,145_245_42_20250129_104326_soda_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:44,43,145,ground,beauty,pretty,beast,looks,prettiness,good,145_245_43_1_20250129_104413_beauty_ground.wav,145_245_43_1_20250129_104413_beauty_ground_clueGiver_cam01.mp4,145_245_43_1_20250129_104413_beauty_ground_clueGiver_cam02.mp4,145_245_43_1_20250129_104413_beauty_ground_guesser_cam01.mp4,145_245_43_1_20250129_104413_beauty_ground_guesser_cam02.mp4,145_245_43_20250129_104413_beauty_ground_p1.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:45,45,245,board,picture,photo,image,photograph,frame,camera,145_245_45_1_20250129_104518_picture_board.wav,145_245_45_1_20250129_104518_picture_board_clueGiver_cam01.mp4,145_245_45_1_20250129_104518_picture_board_clueGiver_cam02.mp4,145_245_45_1_20250129_104518_picture_board_guesser_cam01.mp4,145_245_45_1_20250129_104518_picture_board_guesser_cam02.mp4,145_245_45_20250129_104518_picture_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:45,46,245,board,flower,plant,pretty,rose,petals,bloom,145_245_46_1_20250129_104551_flower_board.wav,145_245_46_1_20250129_104551_flower_board_clueGiver_cam01.mp4,145_245_46_1_20250129_104551_flower_board_clueGiver_cam02.mp4,145_245_46_1_20250129_104551_flower_board_guesser_cam01.mp4,145_245_46_1_20250129_104551_flower_board_guesser_cam02.mp4,145_245_46_20250129_104551_flower_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:46,47,245,board,cologne,perfume,male,smell,scent,stuff,145_245_47_1_20250129_104656_cologne_board.wav,145_245_47_1_20250129_104656_cologne_board_clueGiver_cam01.mp4,145_245_47_1_20250129_104656_cologne_board_clueGiver_cam02.mp4,145_245_47_1_20250129_104656_cologne_board_guesser_cam01.mp4,145_245_47_1_20250129_104656_cologne_board_guesser_cam02.mp4,145_245_47_20250129_104656_cologne_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:48,48,245,board,bitter,taste,sour,flavor,bad,acrid,145_245_48_1_20250129_104802_bitter_board.wav,145_245_48_1_20250129_104802_bitter_board_clueGiver_cam01.mp4,145_245_48_1_20250129_104802_bitter_board_clueGiver_cam02.mp4,145_245_48_1_20250129_104802_bitter_board_guesser_cam01.mp4,145_245_48_1_20250129_104802_bitter_board_guesser_cam02.mp4,145_245_48_20250129_104802_bitter_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:48,49,245,board,chlorine,pool,chemical,disinfectant,gas,cleaning,145_245_49_1_20250129_104833_chlorine_board.wav,145_245_49_1_20250129_104833_chlorine_board_clueGiver_cam01.mp4,145_245_49_1_20250129_104833_chlorine_board_clueGiver_cam02.mp4,145_245_49_1_20250129_104833_chlorine_board_guesser_cam01.mp4,145_245_49_1_20250129_104833_chlorine_board_guesser_cam02.mp4,145_245_49_20250129_104833_chlorine_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:48,50,245,board,movie,film,cinema,entertainment,moving,actors,145_245_50_1_20250129_104859_movie_board.wav,145_245_50_1_20250129_104859_movie_board_clueGiver_cam01.mp4,145_245_50_1_20250129_104859_movie_board_clueGiver_cam02.mp4,145_245_50_1_20250129_104859_movie_board_guesser_cam01.mp4,145_245_50_1_20250129_104859_movie_board_guesser_cam02.mp4,145_245_50_20250129_104859_movie_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:50,51,245,board,butter,bread,margarine,yellow,dairy,spread,145_245_51_1_20250129_105006_butter_board.wav,145_245_51_1_20250129_105006_butter_board_clueGiver_cam01.mp4,145_245_51_1_20250129_105006_butter_board_clueGiver_cam02.mp4,145_245_51_1_20250129_105006_butter_board_guesser_cam01.mp4,145_245_51_1_20250129_105006_butter_board_guesser_cam02.mp4,145_245_51_20250129_105006_butter_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:50,52,245,board,birthday,cake,celebration,age,born,party,145_245_52_1_20250129_105039_birthday_board.wav,145_245_52_1_20250129_105039_birthday_board_clueGiver_cam01.mp4,145_245_52_1_20250129_105039_birthday_board_clueGiver_cam02.mp4,145_245_52_1_20250129_105039_birthday_board_guesser_cam01.mp4,145_245_52_1_20250129_105039_birthday_board_guesser_cam02.mp4,145_245_52_20250129_105039_birthday_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:51,53,245,board,jungle,forest,jeep,gorilla,leopard,camp,145_245_53_1_20250129_105120_jungle_board.wav,145_245_53_1_20250129_105120_jungle_board_clueGiver_cam01.mp4,145_245_53_1_20250129_105120_jungle_board_clueGiver_cam02.mp4,145_245_53_1_20250129_105120_jungle_board_guesser_cam01.mp4,145_245_53_1_20250129_105120_jungle_board_guesser_cam02.mp4,145_245_53_20250129_105120_jungle_board_p2.TextGrid
145_245,145,245,29/01/2025,29/01/2025 10:51,54,245,board,gravy,sauce,brown,potato,meat,mashed,145_245_54_1_20250129_105144_gravy_board.wav,145_245_54_1_20250129_105144_gravy_board_clueGiver_cam01.mp4,145_245_54_1_20250129_105144_gravy_board_clueGiver_cam02.mp4,145_245_54_1_20250129_105144_gravy_board_guesser_cam01.mp4,145_245_54_1_20250129_105144_gravy_board_guesser_cam02.mp4,145_245_54_20250129_105144_gravy_board_p2.TextGrid
151_251,151,251,31/01/2025,31/01/2025 13:23,12,151,board,flannel,fabric,shirt,material,soft,cotton,151_251_12_1_20250131_132313_flannel_board.wav,151_251_12_1_20250131_132313_flannel_board_clueGiver_cam01.mp4,151_251_12_1_20250131_132313_flannel_board_clueGiver_cam02.mp4,151_251_12_1_20250131_132313_flannel_board_guesser_cam01.mp4,151_251_12_1_20250131_132313_flannel_board_guesser_cam02.mp4,151_251_12_20250131_132313_flannel_board_p1.TextGrid
151_251,151,251,31/01/2025,31/01/2025 13:23,13,151,board,puppy,dog,baby,small,young,four,151_251_13_1_20250131_132329_puppy_board.wav,151_251_13_1_20250131_132329_puppy_board_clueGiver_cam01.mp4,151_251_13_1_20250131_132329_puppy_board_clueGiver_cam02.mp4,151_251_13_1_20250131_132329_puppy_board_guesser_cam01.mp4,151_251_13_1_20250131_132329_puppy_board_guesser_cam02.mp4,151_251_13_20250131_132329_puppy_board_p1.TextGrid
151_251,151,251,31/01/2025,31/01/2025 13:23,14,151,board,hunger,stomach,food,feeling,famished,need,151_251_14_1_20250131_132351_hunger_board.wav,151_251_14_1_20250131_132351_hunger_board_clueGiver_cam01.mp4,151_251_14_1_20250131_132351_hunger_board_clueGiver_cam02.mp4,151_251_14_1_20250131_132351_hunger_board_guesser_cam01.mp4,151_251_14_1_20250131_132351_hunger_board_guesser_cam02.mp4,151_251_14_20250131_132351_hunger_board_p1.TextGrid
151_251,151,251,31/01/2025,31/01/2025 13:24,15,151,board,cherry,fruit,red,small,sundae,pit,151_251_15_1_20250131_132401_cherry_board.wav,151_251_15_1_20250131_132401_cherry_board_clueGiver_cam01.mp4,151_251_15_1_20250131_132401_cherry_board_clueGiver_cam02.mp4,151_251_15_1_20250131_132401_cherry_board_guesser_cam01.mp4,151_251_15_1_20250131_132401_cherry_board_guesser_cam02.mp4,151_251_15_20250131_132401_cherry_board_p1.TextGrid
151_251,151,251,31/01/2025,31/01/2025 13:24,16,151,board,soda,drink,beverage,pop,carbonnated,coke,151_251_16_1_20250131_132428_soda_board.wav,151_251_16_1_20250131_132428_soda_board_clueGiver_cam01.mp4,151_251_16_1_20250131_132428_soda_board_clueGiver_cam02.mp4,151_251_16_1_20250131_132428_soda_board_guesser_cam01.mp4,151_251_16_1_20250131_132428_soda_board_guesser_cam02.mp4,151_251_16_20250131_132428_soda_board_p1.TextGrid
151_251,151,251,31/01/2025,31/01/2025 13:24,17,151,board,bitter,taste,sour,flavor,bad,acrid,151_251_17_1_20250131_132445_bitter_board.wav,151_251_17_1_20250131_132445_bitter_board_clueGiver_cam01.mp4,151_251_17_1_20250131_132445_bitter_board_clueGiver_cam02.mp4,151_251_17_1_20250131_132445_bitter_board_guesser_cam01.mp4,151_251_17_1_20250131_132445_bitter_board_guesser_cam02.mp4,151_251_17_20250131_132445_bitter_board_p1.TextGrid
151_251,151,251,31/01/2025,31/01/2025 13:24,18,151,board,christmas,holiday,december,santa,winter,jesus,151_251_18_1_20250131_132454_christmas_board.wav,151_251_18_1_20250131_132454_christmas_board_clueGiver_cam01.mp4,151_251_18_1_20250131_132454_christmas_board_clueGiver_cam02.mp4,151_251_18_1_20250131_132454_christmas_board_guesser_cam01.mp4,151_251_18_1_20250131_132454_christmas_board_guesser_cam02.mp4,151_251_18_20250131_132454_christmas_board_p1.TextGrid
151_251,151,251,31/01/2025,31/01/2025 13:25,19,151,board,zipper,clothes,close,pants,teeth,metal,151_251_19_1_20250131_132504_zipper_board.wav,151_251_19_1_20250131_132504_zipper_board_clueGiver_cam01.mp4,151_251_19_1_20250131_132504_zipper_board_clueGiver_cam02.mp4,151_251_19_1_20250131_132504_zipper_board_guesser_cam01.mp4,151_251_19_1_20250131_132504_zipper_board_guesser_cam02.mp4,151_251_19_20250131_132504_zipper_board_p1.TextGrid
